year	session	role	pid	paper
2015	1013643	p	NA	997311
2015	1013643	p	NA	993656
2015	1013643	p	NA	999653
2015	1013643	p	NA	998984
2015	1013643	p	NA	998737
2015	1013647	c	5642023	NA
2015	1013647	d	5507818	NA
2015	1013647	d	5642023	NA
2015	1013647	p	NA	995843
2015	1013647	p	NA	999361
2015	1013647	p	NA	1003773
2015	1013647	p	NA	993751
2015	1013647	p	NA	1001186
2015	1013689	c	5661350	NA
2015	1013689	p	5447974	NA
2015	1013689	p	5643581	NA
2015	1013689	p	5644387	NA
2015	1013689	p	5648761	NA
2015	1013689	p	5654476	NA
2015	1013689	p	5656649	NA
2015	1013717	c	5657816	NA
2015	1013717	d	5661037	NA
2015	1013717	p	NA	991183
2015	1013717	p	NA	1001316
2015	1013717	p	NA	999126
2015	1013717	p	NA	997237
2015	1013727	c	5643449	NA
2015	1013727	d	5643449	NA
2015	1013727	p	NA	1002269
2015	1013727	p	NA	1000991
2015	1013727	p	NA	1003147
2015	1013727	p	NA	996097
2015	1013728	c	5646052	NA
2015	1013728	d	5646052	NA
2015	1013728	p	NA	998399
2015	1013728	p	NA	1000767
2015	1013728	p	NA	997005
2015	1013728	p	NA	994222
2015	1013728	p	NA	999417
2015	1013731	c	5639325	NA
2015	1013731	d	5639195	NA
2015	1013731	p	NA	994503
2015	1013731	p	NA	1000688
2015	1013731	p	NA	993354
2015	1013731	p	NA	1003356
2015	1013731	p	NA	995786
2015	1014087	d	5646200	NA
2015	1014087	p	NA	991467
2015	1014087	p	NA	1002691
2015	1014088	c	5652994	NA
2015	1014088	d	5646698	NA
2015	1014088	p	NA	998054
2015	1014088	p	NA	997858
2015	1014088	p	NA	999357
2015	1014088	p	NA	996571
2015	1014088	p	NA	999052
2015	1014088	p	NA	1002412
2015	1014090	c	5645964	NA
2015	1014090	d	5605832	NA
2015	1014090	p	NA	1001662
2015	1014090	p	NA	993385
2015	1014090	p	NA	996749
2015	1014090	p	NA	999026
2015	1014090	p	NA	998286
2015	1014090	p	NA	1000720
2015	1014091	d	5660605	NA
2015	1014091	p	NA	994931
2015	1014091	p	NA	993252
2015	1014091	p	NA	999097
2015	1014091	p	NA	999089
2015	1014091	p	NA	1001523
2015	1014094	d	5638756	NA
2015	1014094	p	NA	1002541
2015	1014094	p	NA	995946
2015	1014094	p	NA	1002260
2015	1014094	p	NA	1003159
2015	1014094	p	NA	1003768
2015	1014095	c	5606158	NA
2015	1014095	d	5603349	NA
2015	1014095	p	NA	998328
2015	1014095	p	NA	1002221
2015	1014095	p	NA	1001287
2015	1014095	p	NA	996647
2015	1014105	d	5652994	NA
2015	1014105	p	NA	995210
2015	1014105	p	NA	998525
2015	1014105	p	NA	999087
2015	1014105	p	NA	1000113
2015	1014105	p	NA	995566
2015	1014105	p	NA	996066
2015	1014105	p	NA	992406
2015	1014188	c	5640039	NA
2015	1014188	d	5642690	NA
2015	1014188	p	NA	998652
2015	1014188	p	NA	989064
2015	1014188	p	NA	998158
2015	1014188	p	NA	988774
2015	1014188	p	NA	987934
2015	1014197	d	5640039	NA
2015	1014197	d	5646933	NA
2015	1014197	p	NA	997056
2015	1014197	p	NA	995713
2015	1014197	p	NA	999589
2015	1014263	c	5652485	NA
2015	1014263	d	5475407	NA
2015	1014263	d	5654127	NA
2015	1014263	p	NA	1001830
2015	1014263	p	NA	994480
2015	1014263	p	NA	997657
2015	1014263	p	NA	1003550
2015	1014263	p	NA	996103
2015	1014532	c	5658977	NA
2015	1014532	d	5658977	NA
2015	1014532	p	NA	995436
2015	1014532	p	NA	1003279
2015	1014532	p	NA	1002764
2015	1014532	p	NA	996332
2015	1014534	d	5646215	NA
2015	1014534	d	5654321	NA
2015	1014534	p	NA	1002920
2015	1014534	p	NA	994882
2015	1014534	p	NA	1001062
2015	1014534	p	NA	999783
2015	1014534	p	NA	995906
2015	1014537	p	NA	998357
2015	1014537	p	NA	999508
2015	1014537	p	NA	998161
2015	1014537	p	NA	989178
2015	1014540	c	5654074	NA
2015	1014540	d	5654074	NA
2015	1014540	p	NA	1003406
2015	1014540	p	NA	994792
2015	1014540	p	NA	1000701
2015	1014540	p	NA	1003795
2015	1014542	c	5656773	NA
2015	1014542	d	5656773	NA
2015	1014542	p	NA	1001235
2015	1014542	p	NA	997758
2015	1014542	p	NA	997931
2015	1014542	p	NA	1002334
2015	1014560	c	5651688	NA
2015	1014560	d	5651688	NA
2015	1014560	p	NA	1001066
2015	1014560	p	NA	995148
2015	1014560	p	NA	998460
2015	1014560	p	NA	1003990
2015	1014564	d	5650681	NA
2015	1014564	p	NA	1003796
2015	1014564	p	NA	992696
2015	1014564	p	NA	1002271
2015	1014564	p	NA	997954
2015	1014565	d	5640512	NA
2015	1014565	p	NA	1000405
2015	1014565	p	NA	1001312
2015	1014565	p	NA	996329
2015	1014565	p	NA	1003922
2015	1014569	c	5655767	NA
2015	1014569	d	5655767	NA
2015	1014569	p	NA	999491
2015	1014569	p	NA	997561
2015	1014569	p	NA	1003969
2015	1014569	p	NA	986710
2015	1014571	d	5661523	NA
2015	1014571	p	NA	1001490
2015	1014571	p	NA	997714
2015	1014571	p	NA	995261
2015	1014572	d	5645705	NA
2015	1014572	p	NA	1000945
2015	1014572	p	NA	998288
2015	1014572	p	NA	1002201
2015	1014572	p	NA	998739
2015	1014602	c	5661925	NA
2015	1014602	d	5661925	NA
2015	1014602	p	NA	1002061
2015	1014602	p	NA	1000094
2015	1014602	p	NA	991635
2015	1014602	p	NA	998839
2015	1014605	c	5663451	NA
2015	1014605	d	5644154	NA
2015	1014605	d	5663451	NA
2015	1014605	p	NA	1002877
2015	1014605	p	NA	1002734
2015	1014605	p	NA	1002985
2015	1014605	p	NA	1002447
2015	1014612	c	5661879	NA
2015	1014612	d	5646215	NA
2015	1014612	p	NA	997744
2015	1014612	p	NA	1003360
2015	1014612	p	NA	1002931
2015	1014612	p	NA	1003372
2015	1014738	c	5708861	NA
2015	1014738	d	5708861	NA
2015	1014738	p	NA	997507
2015	1014738	p	NA	994084
2015	1014738	p	NA	993824
2015	1014839	c	5448145	NA
2015	1014839	d	5638156	NA
2015	1014839	d	5642265	NA
2015	1014839	p	NA	1002528
2015	1014839	p	NA	987810
2015	1014839	p	NA	999848
2015	1014839	p	NA	997305
2015	1014839	p	NA	993098
2015	1014859	c	5660108	NA
2015	1014859	d	5660108	NA
2015	1014859	p	NA	998834
2015	1014859	p	NA	991599
2015	1014859	p	NA	992803
2015	1014859	p	NA	998843
2015	1014906	c	5604070	NA
2015	1014906	d	5497403	NA
2015	1014906	d	5661686	NA
2015	1014906	p	NA	1000309
2015	1014906	p	NA	999420
2015	1014906	p	NA	992804
2015	1014906	p	NA	1002117
2015	1014906	p	NA	999353
2015	1014930	c	5648613	NA
2015	1014930	d	5463617	NA
2015	1014930	d	5640067	NA
2015	1014930	p	NA	992853
2015	1014930	p	NA	999037
2015	1014930	p	NA	1000768
2015	1014930	p	NA	999984
2015	1014930	p	NA	988650
2015	1015077	c	5654280	NA
2015	1015077	d	5603557	NA
2015	1015077	p	NA	992752
2015	1015077	p	NA	1003523
2015	1015077	p	NA	1001508
2015	1015081	c	5660027	NA
2015	1015081	d	5660027	NA
2015	1015081	p	NA	1003395
2015	1015081	p	NA	996764
2015	1015094	p	NA	994516
2015	1015094	p	NA	995051
2015	1015094	p	NA	1002093
2015	1015094	p	NA	1002658
2015	1015104	d	5645604	NA
2015	1015104	p	NA	976301
2015	1015104	p	NA	1000525
2015	1015104	p	NA	994881
2015	1015104	p	NA	1001223
2015	1015104	p	NA	1001572
2015	1015109	d	5603560	NA
2015	1015109	p	NA	1003677
2015	1015109	p	NA	994307
2015	1015109	p	NA	1001545
2015	1015109	p	NA	1003874
2015	1015109	p	NA	1001974
2015	1015112	p	NA	1002695
2015	1015112	p	NA	1002568
2015	1015112	p	NA	1002585
2015	1015112	p	NA	1000481
2015	1015126	c	5695202	NA
2015	1015126	d	5695202	NA
2015	1015126	d	5714777	NA
2015	1015126	p	NA	1002924
2015	1015126	p	NA	998313
2015	1015126	p	NA	1000024
2015	1015126	p	NA	995757
2015	1015126	p	NA	1001140
2015	1015128	c	5606277	NA
2015	1015128	d	5606277	NA
2015	1015128	p	NA	997273
2015	1015128	p	NA	1001255
2015	1015128	p	NA	999818
2015	1015128	p	NA	989405
2015	1015147	c	5645675	NA
2015	1015147	d	5605378	NA
2015	1015147	d	5652275	NA
2015	1015147	p	NA	1002515
2015	1015147	p	NA	1004013
2015	1015147	p	NA	997006
2015	1015147	p	NA	993493
2015	1015147	p	NA	998202
2015	1015152	c	5642604	NA
2015	1015152	d	5636843	NA
2015	1015152	d	5653808	NA
2015	1015152	p	NA	1002576
2015	1015152	p	NA	1000196
2015	1015152	p	NA	1003901
2015	1015152	p	NA	1000493
2015	1015154	c	5645616	NA
2015	1015154	d	5518710	NA
2015	1015154	d	5605150	NA
2015	1015154	p	NA	993141
2015	1015154	p	NA	1003180
2015	1015154	p	NA	1001650
2015	1015154	p	NA	996247
2015	1015154	p	NA	991066
2015	1015157	c	5659695	NA
2015	1015157	d	5639942	NA
2015	1015157	d	5640559	NA
2015	1015157	p	NA	994365
2015	1015157	p	NA	1000390
2015	1015157	p	NA	994672
2015	1015157	p	NA	997265
2015	1015158	c	5658014	NA
2015	1015158	d	5648284	NA
2015	1015158	d	5714571	NA
2015	1015158	p	NA	999642
2015	1015158	p	NA	999669
2015	1015158	p	NA	1003331
2015	1015158	p	NA	996299
2015	1015158	p	NA	995381
2015	1015159	c	5642535	NA
2015	1015159	d	5640631	NA
2015	1015159	d	5642535	NA
2015	1015159	p	NA	998845
2015	1015159	p	NA	998930
2015	1015159	p	NA	997928
2015	1015159	p	NA	996090
2015	1015159	p	NA	1001099
2015	1015160	c	5639825	NA
2015	1015160	d	5639825	NA
2015	1015160	d	5653086	NA
2015	1015160	p	NA	1000976
2015	1015160	p	NA	1002386
2015	1015160	p	NA	997427
2015	1015160	p	NA	1002516
2015	1015160	p	NA	1002552
2015	1015163	c	5660529	NA
2015	1015163	d	5641696	NA
2015	1015163	d	5661929	NA
2015	1015163	p	NA	996531
2015	1015163	p	NA	1003376
2015	1015163	p	NA	1002628
2015	1015163	p	NA	975720
2015	1015166	c	5662501	NA
2015	1015166	d	5493688	NA
2015	1015166	d	5663077	NA
2015	1015166	p	NA	1001241
2015	1015166	p	NA	1000048
2015	1015166	p	NA	1001428
2015	1015166	p	NA	1000916
2015	1015166	p	NA	995494
2015	1015171	d	5639176	NA
2015	1015171	d	5653805	NA
2015	1015171	p	NA	1003000
2015	1015171	p	NA	993887
2015	1015171	p	NA	1002761
2015	1015171	p	NA	1002145
2015	1015171	p	NA	999378
2015	1015175	d	5603424	NA
2015	1015175	p	NA	994451
2015	1015175	p	NA	998526
2015	1015175	p	NA	997602
2015	1015178	p	NA	1001959
2015	1015178	p	NA	1002603
2015	1015178	p	NA	1003472
2015	1015235	c	5651055	NA
2015	1015235	p	NA	1001310
2015	1015235	p	NA	996555
2015	1015235	p	NA	995314
2015	1015235	p	NA	998642
2015	1015235	p	NA	1001998
2015	1015575	d	5463543	NA
2015	1015575	d	5659214	NA
2015	1015575	p	NA	1001096
2015	1015575	p	NA	1002657
2015	1015575	p	NA	994448
2015	1015575	p	NA	1002917
2015	1015575	p	NA	994868
2015	1015575	p	NA	1001361
2015	1015575	p	NA	1003784
2015	1015575	p	NA	991560
2015	1015575	p	NA	1003208
2015	1015575	p	NA	1004068
2015	1015626	c	5645391	NA
2015	1015626	d	5645391	NA
2015	1015626	d	5648701	NA
2015	1015626	p	NA	992393
2015	1015626	p	NA	996403
2015	1015626	p	NA	996100
2015	1015626	p	NA	1000303
2015	1015626	p	NA	977020
2015	1015690	c	5605940	NA
2015	1015690	d	5605940	NA
2015	1015690	p	NA	996471
2015	1015690	p	NA	995540
2015	1015690	p	NA	998606
2015	1015690	p	NA	1000436
2015	1015691	c	5603667	NA
2015	1015691	d	5603667	NA
2015	1015691	d	5642241	NA
2015	1015691	p	NA	994353
2015	1015691	p	NA	1003851
2015	1015691	p	NA	1000692
2015	1015691	p	NA	1001825
2015	1015757	c	5713046	NA
2015	1015757	d	5645726	NA
2015	1015757	d	5713046	NA
2015	1015757	p	NA	995065
2015	1015757	p	NA	995667
2015	1015757	p	NA	997889
2015	1015757	p	NA	998242
2015	1015759	c	5641092	NA
2015	1015759	d	5642919	NA
2015	1015759	p	NA	996309
2015	1015759	p	NA	993628
2015	1015759	p	NA	999235
2015	1015759	p	NA	998877
2015	1015761	c	5650176	NA
2015	1015761	d	5646279	NA
2015	1015761	p	NA	996955
2015	1015761	p	NA	1003143
2015	1015761	p	NA	1000387
2015	1015761	p	NA	1001948
2015	1015764	c	5648736	NA
2015	1015764	d	5648736	NA
2015	1015764	d	5663559	NA
2015	1015764	p	NA	994374
2015	1015764	p	NA	999665
2015	1015764	p	NA	1002699
2015	1015764	p	NA	1002780
2015	1015768	c	5460943	NA
2015	1015768	d	5460943	NA
2015	1015768	d	5659435	NA
2015	1015768	p	NA	997748
2015	1015768	p	NA	996376
2015	1015768	p	NA	1000619
2015	1015768	p	NA	1002374
2015	1015773	c	5603554	NA
2015	1015773	d	5645736	NA
2015	1015773	d	5646720	NA
2015	1015773	p	NA	1002936
2015	1015773	p	NA	1003891
2015	1015773	p	NA	996865
2015	1015773	p	NA	995330
2015	1015777	c	5661322	NA
2015	1015777	d	5636901	NA
2015	1015777	p	NA	996628
2015	1015777	p	NA	1003846
2015	1015777	p	NA	996498
2015	1015777	p	NA	1003335
2015	1015780	c	5636241	NA
2015	1015780	p	5496156	NA
2015	1015780	p	5637979	NA
2015	1015780	p	5641391	NA
2015	1015780	p	5642549	NA
2015	1016617	c	5658407	NA
2015	1016617	d	5658407	NA
2015	1016617	p	NA	997252
2015	1016617	p	NA	992962
2015	1016617	p	NA	999536
2015	1016617	p	NA	1003465
2015	1016617	p	NA	1003154
2015	1016617	p	NA	993782
2015	1016638	c	5648768	NA
2015	1016638	d	5648768	NA
2015	1016638	p	NA	993914
2015	1016638	p	NA	1003248
2015	1016638	p	NA	995701
2015	1016638	p	NA	996283
2015	1016638	p	NA	994140
2015	1016638	p	NA	1002377
2015	1016653	c	5642058	NA
2015	1016653	d	5642856	NA
2015	1016653	p	NA	1003727
2015	1016653	p	NA	994780
2015	1016653	p	NA	1001960
2015	1016653	p	NA	997919
2015	1016653	p	NA	997620
2015	1016653	p	NA	995900
2015	1016682	c	5655727	NA
2015	1016682	d	5655284	NA
2015	1016682	p	NA	992848
2015	1016682	p	NA	1002492
2015	1016682	p	NA	994291
2015	1016682	p	NA	1001921
2015	1016682	p	NA	995006
2015	1016726	c	5496840	NA
2015	1016726	d	5462895	NA
2015	1016726	d	5661420	NA
2015	1016726	p	NA	996532
2015	1016726	p	NA	994076
2015	1016726	p	NA	996777
2015	1016726	p	NA	1001065
2015	1016726	p	NA	999098
2015	1016763	c	5659078	NA
2015	1016763	d	5519754	NA
2015	1016763	d	5654595	NA
2015	1016763	p	NA	982837
2015	1016763	p	NA	988797
2015	1016763	p	NA	976213
2015	1016763	p	NA	1001238
2015	1016788	c	5654640	NA
2015	1016788	d	5714101	NA
2015	1016788	p	NA	997484
2015	1016788	p	NA	1001073
2015	1016788	p	NA	999137
2015	1016788	p	NA	1001059
2015	1016788	p	NA	1003337
2015	1016810	p	NA	996076
2015	1016810	p	NA	997004
2015	1016862	c	5663160	NA
2015	1016862	d	5646869	NA
2015	1016862	d	5653480	NA
2015	1016862	p	NA	995291
2015	1016862	p	NA	999305
2015	1016862	p	NA	996067
2015	1016862	p	NA	999402
2015	1016862	p	NA	996583
2015	1017843	c	5652960	NA
2015	1017843	d	5652960	NA
2015	1017843	p	NA	1001131
2015	1017843	p	NA	995778
2015	1017843	p	NA	1001617
2015	1017843	p	NA	1003203
2015	1017843	p	NA	999487
2015	1017850	c	5657312	NA
2015	1017850	d	5657312	NA
2015	1017850	p	NA	982068
2015	1017850	p	NA	1001804
2015	1017850	p	NA	997199
2015	1017850	p	NA	1002175
2015	1017850	p	NA	1000001
2015	1018091	c	5448403	NA
2015	1018091	d	5637504	NA
2015	1018091	d	5648768	NA
2015	1018091	p	NA	1003397
2015	1018091	p	NA	1004838
2015	1018091	p	NA	1001086
2015	1018091	p	NA	997997
2015	1018103	c	5663919	NA
2015	1018103	d	5508083	NA
2015	1018103	d	5641237	NA
2015	1018103	p	NA	999256
2015	1018103	p	NA	1001098
2015	1018103	p	NA	1001042
2015	1018103	p	NA	993542
2015	1018103	p	NA	1000136
2015	1018163	c	5651727	NA
2015	1018163	d	5651727	NA
2015	1018163	d	5715278	NA
2015	1018163	p	NA	998213
2015	1018163	p	NA	1000406
2015	1018163	p	NA	997022
2015	1018163	p	NA	1001266
2015	1018163	p	NA	1001826
2015	1018169	c	5654981	NA
2015	1018169	d	5654981	NA
2015	1018169	p	NA	1002009
2015	1018169	p	NA	1002949
2015	1018169	p	NA	989158
2015	1018169	p	NA	994380
2015	1018177	c	5653496	NA
2015	1018177	p	NA	999626
2015	1018177	p	NA	1000485
2015	1018177	p	NA	1003011
2015	1018177	p	NA	998715
2015	1018399	p	NA	1001677
2015	1018399	p	NA	1000470
2015	1018399	p	NA	1002234
2015	1018399	p	NA	1001986
2015	1018399	p	NA	1002696
2015	1018494	c	5640351	NA
2015	1018494	d	5640351	NA
2015	1018494	p	NA	1001421
2015	1018494	p	NA	1002672
2015	1018494	p	NA	1002209
2015	1018494	p	NA	1003967
2015	1018494	p	NA	996378
2015	1018504	c	5660928	NA
2015	1018504	d	5605428	NA
2015	1018504	d	5606335	NA
2015	1018504	p	NA	996680
2015	1018504	p	NA	993810
2015	1018504	p	NA	998863
2015	1018504	p	NA	999202
2015	1018504	p	NA	977355
2015	1018651	c	5658107	NA
2015	1018651	d	5637488	NA
2015	1018651	p	NA	1001869
2015	1018651	p	NA	999038
2015	1018651	p	NA	999707
2015	1018651	p	NA	1002746
2015	1018651	p	NA	1001427
2015	1018696	p	NA	1001578
2015	1018696	p	NA	988785
2015	1018696	p	NA	997033
2015	1018696	p	NA	996111
2015	1018696	p	NA	997251
2015	1018744	c	5657645	NA
2015	1018744	d	5657645	NA
2015	1018744	p	NA	998644
2015	1018744	p	NA	994862
2015	1018744	p	NA	999143
2015	1018744	p	NA	1002885
2015	1018747	d	5641334	NA
2015	1018747	d	5657600	NA
2015	1018747	d	5660957	NA
2015	1018747	p	NA	994803
2015	1018747	p	NA	1001367
2015	1018747	p	NA	1001976
2015	1018747	p	NA	1003720
2015	1018747	p	NA	1001832
2015	1018747	p	NA	1001190
2015	1018747	p	NA	1001458
2015	1018831	c	5639797	NA
2015	1018831	d	5639797	NA
2015	1018831	p	NA	996107
2015	1018831	p	NA	1000407
2015	1018831	p	NA	1000550
2015	1018831	p	NA	1003558
2015	1018831	p	NA	996104
2015	1018849	c	5660615	NA
2015	1018849	d	5650559	NA
2015	1018849	d	5660615	NA
2015	1018849	p	NA	994887
2015	1018849	p	NA	1002512
2015	1018849	p	NA	999887
2015	1018849	p	NA	998594
2015	1018849	p	NA	998924
2015	1018960	c	5659329	NA
2015	1018960	d	5519142	NA
2015	1018960	d	5659329	NA
2015	1018960	p	NA	1018961
2015	1018960	p	NA	1018962
2015	1018960	p	NA	1018963
2015	1018960	p	NA	1018964
2015	1018960	p	NA	1002416
2015	1018966	c	5650855	NA
2015	1018966	d	5650855	NA
2015	1018966	p	NA	998809
2015	1018966	p	NA	998389
2015	1018966	p	NA	993658
2015	1018966	p	NA	994903
2015	1018966	p	NA	988802
2015	1018972	c	5644876	NA
2015	1018972	d	5460944	NA
2015	1018972	p	NA	1018973
2015	1018972	p	NA	1018974
2015	1018972	p	NA	1018975
2015	1018972	p	NA	1018976
2015	1018994	c	5640147	NA
2015	1018994	d	5640147	NA
2015	1018994	p	NA	996356
2015	1018994	p	NA	996546
2015	1018994	p	NA	992377
2015	1018994	p	NA	995284
2015	1018995	c	5659315	NA
2015	1018995	d	5659315	NA
2015	1018995	p	NA	995356
2015	1018995	p	NA	995285
2015	1018995	p	NA	989404
2015	1018995	p	NA	1003869
2015	1018996	c	5508398	NA
2015	1018996	d	5508398	NA
2015	1018996	p	NA	1001610
2015	1018996	p	NA	999759
2015	1018996	p	NA	991414
2015	1018997	c	5644208	NA
2015	1018997	d	5475825	NA
2015	1018997	d	5644208	NA
2015	1018997	p	NA	987337
2015	1018997	p	NA	1000004
2015	1018997	p	NA	1003370
2015	1018997	p	NA	1046186
2015	1018998	c	5658464	NA
2015	1018998	d	5658464	NA
2015	1018998	p	NA	1002425
2015	1018998	p	NA	1001773
2015	1018998	p	NA	995286
2015	1018998	p	NA	994748
2015	1019003	c	5644905	NA
2015	1019003	d	5642604	NA
2015	1019003	d	5648072	NA
2015	1019003	p	NA	1004021
2015	1019003	p	NA	993905
2015	1019003	p	NA	1003776
2015	1019003	p	NA	1002958
2015	1019004	c	5640067	NA
2015	1019004	d	5637384	NA
2015	1019004	d	5648012	NA
2015	1019004	p	NA	987970
2015	1019004	p	NA	999946
2015	1019004	p	NA	997749
2015	1019004	p	NA	995999
2015	1019004	p	NA	994523
2015	1019006	c	5644782	NA
2015	1019006	d	5461708	NA
2015	1019006	d	5655438	NA
2015	1019006	p	NA	1002194
2015	1019006	p	NA	1001045
2015	1019006	p	NA	993551
2015	1019006	p	NA	999085
2015	1019006	p	NA	993124
2015	1019007	c	5714821	NA
2015	1019007	d	5715340	NA
2015	1019007	p	NA	989937
2015	1019007	p	NA	997601
2015	1019007	p	NA	997905
2015	1019007	p	NA	1002176
2015	1019008	p	NA	999437
2015	1019008	p	NA	989957
2015	1019008	p	NA	1041046
2015	1019046	c	5643451	NA
2015	1019046	d	5641237	NA
2015	1019046	p	NA	999210
2015	1019046	p	NA	994393
2015	1019046	p	NA	999824
2015	1019046	p	NA	999738
2015	1019055	d	5639570	NA
2015	1019055	p	NA	990492
2015	1019055	p	NA	992033
2015	1019055	p	NA	995553
2015	1019211	c	5638247	NA
2015	1019211	d	5636574	NA
2015	1019211	p	NA	1019213
2015	1019211	p	NA	1019214
2015	1019211	p	NA	1019215
2015	1019216	c	5647833	NA
2015	1019216	d	5647833	NA
2015	1019216	d	5650874	NA
2015	1019216	p	NA	1019217
2015	1019216	p	NA	1019218
2015	1019216	p	NA	1019219
2015	1019216	p	NA	1019220
2015	1019223	c	5649060	NA
2015	1019223	d	5768793	NA
2015	1019223	p	NA	1019224
2015	1019223	p	NA	1019225
2015	1019223	p	NA	1019226
2015	1019223	p	NA	1019227
2015	1019231	c	6237905	NA
2015	1019231	d	5647288	NA
2015	1019231	p	NA	1019232
2015	1019231	p	NA	1019233
2015	1019231	p	NA	1019234
2015	1019231	p	NA	1019235
2015	1019241	c	5656674	NA
2015	1019241	d	5602587	NA
2015	1019241	d	5651136	NA
2015	1019241	p	NA	1019242
2015	1019241	p	NA	1019243
2015	1019241	p	NA	1019244
2015	1019241	p	NA	1019245
2015	1019241	p	NA	1019246
2015	1019249	c	5649572	NA
2015	1019249	d	5650815	NA
2015	1019249	d	5658122	NA
2015	1019249	p	NA	1019250
2015	1019249	p	NA	1019251
2015	1019249	p	NA	1019252
2015	1019249	p	NA	1019253
2015	1019249	p	NA	1019254
2015	1019255	c	5638144	NA
2015	1019255	d	5644865	NA
2015	1019255	d	5652222	NA
2015	1019255	p	NA	1019256
2015	1019255	p	NA	1019257
2015	1019255	p	NA	1019258
2015	1019255	p	NA	1019259
2015	1019255	p	NA	1019260
2015	1019268	p	NA	1000121
2015	1019273	c	5662482	NA
2015	1019273	d	5661751	NA
2015	1019273	p	NA	1019274
2015	1019273	p	NA	1019275
2015	1019273	p	NA	1019276
2015	1019273	p	NA	1019277
2015	1019283	c	5663134	NA
2015	1019283	d	5768884	NA
2015	1019283	p	NA	1019284
2015	1019283	p	NA	1019285
2015	1019283	p	NA	1019286
2015	1019283	p	NA	1019287
2015	1019288	c	5646187	NA
2015	1019288	d	5661405	NA
2015	1019288	p	NA	1019289
2015	1019288	p	NA	1019290
2015	1019288	p	NA	1019291
2015	1019288	p	NA	1019292
2015	1019288	p	NA	1019293
2015	1019355	p	NA	990639
2015	1019355	p	NA	1004000
2015	1019355	p	NA	1001584
2015	1019355	p	NA	996815
2015	1019380	c	5638874	NA
2015	1019380	d	5658990	NA
2015	1019380	p	NA	995895
2015	1019380	p	NA	995830
2015	1019380	p	NA	1003449
2015	1019380	p	NA	1003789
2015	1019382	c	5519142	NA
2015	1019382	d	5724639	NA
2015	1019382	p	NA	1001294
2015	1019382	p	NA	1001171
2015	1019382	p	NA	1003840
2015	1019382	p	NA	998590
2015	1019382	p	NA	1003190
2015	1019384	c	5508404	NA
2015	1019384	d	5714422	NA
2015	1019384	p	NA	993383
2015	1019384	p	NA	999773
2015	1019384	p	NA	996449
2015	1019384	p	NA	1001359
2015	1019386	d	5650371	NA
2015	1019386	p	NA	995490
2015	1019386	p	NA	998805
2015	1019386	p	NA	995718
2015	1019386	p	NA	1000487
2015	1019386	p	NA	994416
2015	1019387	c	5448086	NA
2015	1019387	d	5658277	NA
2015	1019387	p	NA	998078
2015	1019387	p	NA	1001353
2015	1019387	p	NA	997243
2015	1019387	p	NA	998270
2015	1019387	p	NA	1002074
2015	1019389	c	5448532	NA
2015	1019389	d	5650895	NA
2015	1019389	p	NA	1000528
2015	1019389	p	NA	994570
2015	1019389	p	NA	1001877
2015	1019389	p	NA	978250
2015	1019389	p	NA	999785
2015	1019391	d	5647113	NA
2015	1019391	p	NA	996858
2015	1019391	p	NA	1001375
2015	1019391	p	NA	995468
2015	1019391	p	NA	998016
2015	1019391	p	NA	992807
2015	1019392	c	5649170	NA
2015	1019392	d	5636901	NA
2015	1019392	d	5646025	NA
2015	1019392	p	NA	1002819
2015	1019392	p	NA	1002325
2015	1019392	p	NA	999947
2015	1019392	p	NA	1001558
2015	1019392	p	NA	993544
2015	1019441	d	5460943	NA
2015	1019441	p	NA	1002785
2015	1019441	p	NA	996756
2015	1019441	p	NA	1002874
2015	1019441	p	NA	1002193
2015	1019441	p	NA	995998
2015	1019468	d	5497026	NA
2015	1019468	p	NA	999677
2015	1019468	p	NA	1000360
2015	1019468	p	NA	996155
2015	1019474	c	5508528	NA
2015	1019474	d	5508528	NA
2015	1019474	p	NA	1001227
2015	1019474	p	NA	996783
2015	1019474	p	NA	999267
2015	1019474	p	NA	996654
2015	1019635	c	5640954	NA
2015	1019635	d	5640954	NA
2015	1019635	p	NA	998974
2015	1019635	p	NA	997763
2015	1019635	p	NA	996845
2015	1019635	p	NA	1000380
2015	1019636	c	5653310	NA
2015	1019636	d	5636759	NA
2015	1019636	p	NA	1002002
2015	1019636	p	NA	1000742
2015	1019636	p	NA	994372
2015	1019637	c	5655905	NA
2015	1019637	d	5655905	NA
2015	1019637	p	NA	997797
2015	1019637	p	NA	999916
2015	1019637	p	NA	999902
2015	1019637	p	NA	1000928
